state,regional_division,population,article_title,revision_id,article_quality
Minnesota,West North Central,5717184,"Hibbing, Minnesota",1175328081,C
Minnesota,West North Central,5717184,"Bemidji, Minnesota",1178482451,C
Minnesota,West North Central,5717184,"Alexandria, Minnesota",1173855940,C
Minnesota,West North Central,5717184,"Monticello, Minnesota",1167458371,C
Minnesota,West North Central,5717184,"Hutchinson, Minnesota",1179523511,GA
Minnesota,West North Central,5717184,"Brainerd, Minnesota",1177436939,B
Minnesota,West North Central,5717184,"North Mankato, Minnesota",1179742011,C
Minnesota,West North Central,5717184,"Robbinsdale, Minnesota",1174488733,C
Minnesota,West North Central,5717184,"Fergus Falls, Minnesota",1171026083,C
Minnesota,West North Central,5717184,"New Ulm, Minnesota",1173867564,C
Minnesota,West North Central,5717184,"Sauk Rapids, Minnesota",1175713070,C
Minnesota,West North Central,5717184,"Worthington, Minnesota",1177110903,C
Minnesota,West North Central,5717184,"Marshall, Minnesota",1174038327,C
Minnesota,West North Central,5717184,"Rogers, Minnesota",1165900084,C
Minnesota,West North Central,5717184,"Lake Elmo, Minnesota",1165752697,C
Minnesota,West North Central,5717184,"Waconia, Minnesota",1177355783,C
Minnesota,West North Central,5717184,"Vadnais Heights, Minnesota",1154213914,C
Minnesota,West North Central,5717184,"North St. Paul, Minnesota",1168624869,GA
Minnesota,West North Central,5717184,"Mounds View, Minnesota",1170716995,C
Minnesota,West North Central,5717184,"Cloquet, Minnesota",1171294771,C
Minnesota,West North Central,5717184,"Big Lake, Minnesota",1173385438,C
Minnesota,West North Central,5717184,"East Bethel, Minnesota",1169879352,C
Minnesota,West North Central,5717184,"St. Peter, Minnesota",1177438640,C
Minnesota,West North Central,5717184,"Mendota Heights, Minnesota",1177399815,C
Minnesota,West North Central,5717184,"North Branch, Minnesota",1165895757,C
Minnesota,West North Central,5717184,"Victoria, Minnesota",1165906218,GA
Minnesota,West North Central,5717184,"Grand Rapids, Minnesota",1174630053,C
Minnesota,West North Central,5717184,"Cambridge, Minnesota",1175967287,C
Minnesota,West North Central,5717184,"Little Canada, Minnesota",1165891064,C
Minnesota,West North Central,5717184,"Fairmont, Minnesota",1165746649,C
Minnesota,West North Central,5717184,"Hermantown, Minnesota",1165749798,C
Minnesota,West North Central,5717184,"St. Anthony, Minnesota",1175701768,C
Minnesota,West North Central,5717184,"Detroit Lakes, Minnesota",1179146729,B
Minnesota,West North Central,5717184,"Arden Hills, Minnesota",1165726279,GA
Minnesota,West North Central,5717184,"Dayton, Minnesota",1165646272,GA
Minnesota,West North Central,5717184,"Waseca, Minnesota",1173724891,C
Minnesota,West North Central,5717184,"Oak Grove, Minnesota",1165896138,C
Minnesota,West North Central,5717184,"Little Falls, Minnesota",1169864876,C
Minnesota,West North Central,5717184,"East Grand Forks, Minnesota",1179714636,C
Minnesota,West North Central,5717184,"Mound, Minnesota",1173899988,C
Minnesota,West North Central,5717184,"Baxter, Minnesota",1165508636,C
Minnesota,West North Central,5717184,"Thief River Falls, Minnesota",1166030094,C
Minnesota,West North Central,5717184,"Minnetrista, Minnesota",1166959087,C
Minnesota,West North Central,5717184,"St. Francis, Minnesota",1165902852,GA
Minnesota,West North Central,5717184,"Waite Park, Minnesota",1165906400,GA
Minnesota,West North Central,5717184,"Virginia, Minnesota",1176639901,C
Minnesota,West North Central,5717184,"New Prague, Minnesota",1178316645,C
Minnesota,West North Central,5717184,"Orono, Minnesota",1178742485,C
Minnesota,West North Central,5717184,"Albertville, Minnesota",1165506329,C
Minnesota,West North Central,5717184,"Wyoming, Minnesota",1165908568,C
Minnesota,West North Central,5717184,"Mahtomedi, Minnesota",1172914600,C
Minnesota,West North Central,5717184,"Shorewood, Minnesota",1165901680,C
Minnesota,West North Central,5717184,"Belle Plaine, Minnesota",1167463686,GA
Minnesota,West North Central,5717184,"Corcoran, Minnesota",1165645170,C
Minnesota,West North Central,5717184,"Crookston, Minnesota",1165645673,C
Minnesota,West North Central,5717184,"Isanti, Minnesota",1165750940,C
Minnesota,West North Central,5717184,"St. Joseph, Minnesota",1174243537,C
Minnesota,West North Central,5717184,"Spring Lake Park, Minnesota",1165902683,C
Minnesota,West North Central,5717184,"Kasson, Minnesota",1165751885,GA
Minnesota,West North Central,5717184,"Delano, Minnesota",1175711629,C
Minnesota,West North Central,5717184,"Medina, Minnesota",1165893037,C
Minnesota,West North Central,5717184,"Stewartville, Minnesota",1165903169,C
Minnesota,West North Central,5717184,"Jordan, Minnesota",1178073772,C
Minnesota,West North Central,5717184,"Byron, Minnesota",1136888769,C
Minnesota,West North Central,5717184,"Litchfield, Minnesota",1165891056,C
Minnesota,West North Central,5717184,"Zimmerman, Minnesota",1178786675,C
Minnesota,West North Central,5717184,"Carver, Minnesota",1165538515,GA
Minnesota,West North Central,5717184,"Glencoe, Minnesota",1177437507,GA
Minnesota,West North Central,5717184,"Chisago City, Minnesota",1167462874,C
Minnesota,West North Central,5717184,"International Falls, Minnesota",1175365656,GA
Minnesota,West North Central,5717184,"Credit River, Minnesota",1172227113,Start
Minnesota,West North Central,5717184,"St. Paul Park, Minnesota",1165902951,C
Minnesota,West North Central,5717184,"La Crescent, Minnesota",1175540693,C
Minnesota,West North Central,5717184,"Princeton, Minnesota",1175709246,C
Minnesota,West North Central,5717184,"Lake City, Minnesota",1165752685,C
Minnesota,West North Central,5717184,"Montevideo, Minnesota",1178043949,C
Minnesota,West North Central,5717184,"Morris, Minnesota",1178043950,C
Minnesota,West North Central,5717184,"Redwood Falls, Minnesota",1165417778,C
Minnesota,West North Central,5717184,"North Oaks, Minnesota",1165895831,C
Minnesota,West North Central,5717184,"Falcon Heights, Minnesota",1175140473,GA
Minnesota,West North Central,5717184,"Elko New Market, Minnesota",1165648158,C
Minnesota,West North Central,5717184,"Becker, Minnesota",1175708938,C
Minnesota,West North Central,5717184,"Lindstrom, Minnesota",1173862359,C
Minnesota,West North Central,5717184,"Circle Pines, Minnesota",1165539442,GA
Minnesota,West North Central,5717184,"Lonsdale, Minnesota",1165891320,C
Minnesota,West North Central,5717184,"Luverne, Minnesota",1170592055,C
Minnesota,West North Central,5717184,"Watertown, Minnesota",1165906762,GA
Minnesota,West North Central,5717184,"Newport, Minnesota",1165895493,GA
Minnesota,West North Central,5717184,"Dilworth, Minnesota",1165646927,C
Minnesota,West North Central,5717184,"Oak Park Heights, Minnesota",1165896171,GA
Minnesota,West North Central,5717184,"Windom, Minnesota",1177438439,C
Minnesota,West North Central,5717184,"Chisholm, Minnesota",1165539344,C
Minnesota,West North Central,5717184,"St. James, Minnesota",1165902883,C
Minnesota,West North Central,5717184,"Rockford, Minnesota",1165899983,C
Minnesota,West North Central,5717184,"Sauk Centre, Minnesota",1179071429,GA
Minnesota,West North Central,5717184,"Nowthen, Minnesota",1165896062,C
Minnesota,West North Central,5717184,"Wadena, Minnesota",1178870081,GA
Minnesota,West North Central,5717184,"Wayzata, Minnesota",1171177331,B
Minnesota,West North Central,5717184,"Park Rapids, Minnesota",1175912671,GA
Minnesota,West North Central,5717184,"Cold Spring, Minnesota",1165644693,C
Minnesota,West North Central,5717184,"Columbus, Minnesota",1165644899,C
Minnesota,West North Central,5717184,"Cannon Falls, Minnesota",1143483345,C
Minnesota,West North Central,5717184,"Le Sueur, Minnesota",1173121095,C
Minnesota,West North Central,5717184,"Rice Lake, Minnesota",1165899548,C
Minnesota,West North Central,5717184,"Pipestone, Minnesota",1172242820,C
Minnesota,West North Central,5717184,"Goodview, Minnesota",1165748235,GA
Minnesota,West North Central,5717184,"St. Charles, Minnesota",1176983940,C
Minnesota,West North Central,5717184,"Zumbrota, Minnesota",1170033989,C
Minnesota,West North Central,5717184,"Grant, Minnesota",1165748531,C
Minnesota,West North Central,5717184,"Scandia, Minnesota",1176545885,C
Minnesota,West North Central,5717184,"Centerville, Minnesota",1179748918,C
Minnesota,West North Central,5717184,"Montrose, Minnesota",1165894133,GA
Minnesota,West North Central,5717184,"Norwood Young America, Minnesota",1179373148,C
Minnesota,West North Central,5717184,"Pine Island, Minnesota",1165897860,C
Minnesota,West North Central,5717184,"Deephaven, Minnesota",1165646449,GA
Minnesota,West North Central,5717184,"Mora, Minnesota",1165956065,C
Minnesota,West North Central,5717184,"Hanover, Minnesota",1169370586,GA
Minnesota,West North Central,5717184,"Bayport, Minnesota",1170355708,C
Minnesota,West North Central,5717184,"Long Prairie, Minnesota",1178289279,GA
Minnesota,West North Central,5717184,"Independence, Minnesota",1165750789,C
Minnesota,West North Central,5717184,"Perham, Minnesota",1169523126,C
Minnesota,West North Central,5717184,"St. Augusta, Minnesota",1173493544,C
Minnesota,West North Central,5717184,"Melrose, Minnesota",1165893122,C
Minnesota,West North Central,5717184,"Two Harbors, Minnesota",1167971914,C
Minnesota,West North Central,5717184,"Plainview, Minnesota",1165898049,C
Minnesota,West North Central,5717184,"Montgomery, Minnesota",1165894047,C
Minnesota,West North Central,5717184,"Eveleth, Minnesota",1175884108,GA
Minnesota,West North Central,5717184,"Benson, Minnesota",1178257357,C
Minnesota,West North Central,5717184,"Pine City, Minnesota",1179061386,GA
Minnesota,West North Central,5717184,"Sleepy Eye, Minnesota",1165901931,C
Minnesota,West North Central,5717184,"Annandale, Minnesota",1173226179,GA
Minnesota,West North Central,5717184,"Breckenridge, Minnesota",1165536916,C
Minnesota,West North Central,5717184,"Rush City, Minnesota",1178558660,C
Minnesota,West North Central,5717184,"Eagle Lake, Minnesota",1165647518,C
Minnesota,West North Central,5717184,"Jackson, Minnesota",1179162574,C
Minnesota,West North Central,5717184,"Ely, Minnesota",1156791128,B
Minnesota,West North Central,5717184,"Blue Earth, Minnesota",1177880194,C
Minnesota,West North Central,5717184,"Proctor, Minnesota",1165898822,C
Minnesota,West North Central,5717184,"Lexington, Minnesota",1165890141,C
Minnesota,West North Central,5717184,"Milaca, Minnesota",1173232139,C
Minnesota,West North Central,5717184,"Staples, Minnesota",1170365867,C
Minnesota,West North Central,5717184,"Chatfield, Minnesota",1175893503,GA
Minnesota,West North Central,5717184,"Afton, Minnesota",1167464815,C
Minnesota,West North Central,5717184,"Moose Lake, Minnesota",1171294735,C
Minnesota,West North Central,5717184,"Greenfield, Minnesota",1165748712,GA
Minnesota,West North Central,5717184,"Mountain Iron, Minnesota",1165894650,C
Minnesota,West North Central,5717184,"Caledonia, Minnesota",1173253941,C
Minnesota,West North Central,5717184,"Dodge Center, Minnesota",1165646961,C
Minnesota,West North Central,5717184,"Albany, Minnesota",1165506281,C
Minnesota,West North Central,5717184,"Barnesville, Minnesota",1178459077,GA
Minnesota,West North Central,5717184,"Cokato, Minnesota",1178233684,GA
Minnesota,West North Central,5717184,"Roseau, Minnesota",1170887827,C
Minnesota,West North Central,5717184,"Breezy Point, Minnesota",1165536941,C
Minnesota,West North Central,5717184,"Granite Falls, Minnesota",1161131345,GA
Minnesota,West North Central,5717184,"Cohasset, Minnesota",1166998402,C
Minnesota,West North Central,5717184,"Foley, Minnesota",1175712314,C
Minnesota,West North Central,5717184,"Glenwood, Minnesota",1165748136,C
Minnesota,West North Central,5717184,"Pelican Rapids, Minnesota",1165897460,GA
Minnesota,West North Central,5717184,"Wabasha, Minnesota",1165906347,C
Minnesota,West North Central,5717184,"Osseo, Minnesota",1176045812,GA
Minnesota,West North Central,5717184,"Paynesville, Minnesota",1176062797,GA
Minnesota,West North Central,5717184,"Mayer, Minnesota",1165892659,GA
Minnesota,West North Central,5717184,"Lake Crystal, Minnesota",1165752692,C
Minnesota,West North Central,5717184,"Le Center, Minnesota",1177437660,Start
Minnesota,West North Central,5717184,"Janesville, Minnesota",1165751064,GA
Minnesota,West North Central,5717184,"Spring Valley, Minnesota",1175359047,C
Minnesota,West North Central,5717184,"Pequot Lakes, Minnesota",1165897536,C
Minnesota,West North Central,5717184,"Crosslake, Minnesota",1165645706,C
Minnesota,West North Central,5717184,"Rockville, Minnesota",1169929462,GA
Minnesota,West North Central,5717184,"Wells, Minnesota",1175251509,C
Minnesota,West North Central,5717184,"Madelia, Minnesota",1179661089,C
Minnesota,West North Central,5717184,"Crosby, Minnesota",1173271940,C
Minnesota,West North Central,5717184,"Olivia, Minnesota",1165896554,C
Minnesota,West North Central,5717184,"Gaylord, Minnesota",1177617831,C
Minnesota,West North Central,5717184,"Hawley, Minnesota",1165749469,C
Minnesota,West North Central,5717184,"Excelsior, Minnesota",1178923795,C
Minnesota,West North Central,5717184,"Arlington, Minnesota",1165507517,C
Minnesota,West North Central,5717184,"Winsted, Minnesota",1168624372,GA
Minnesota,West North Central,5717184,"St. Bonifacius, Minnesota",1172350513,C
Minnesota,West North Central,5717184,"Maple Lake, Minnesota",1165892078,C
Minnesota,West North Central,5717184,"Aitkin, Minnesota",1170513536,C
Minnesota,West North Central,5717184,"Lauderdale, Minnesota",1175700936,C
Minnesota,West North Central,5717184,"Sandstone, Minnesota",1165900792,C
Minnesota,West North Central,5717184,"Howard Lake, Minnesota",1170235067,GA
Minnesota,West North Central,5717184,"Rice, Minnesota",1175712535,C
Minnesota,West North Central,5717184,"Waverly, Minnesota",1144036352,GA
Minnesota,West North Central,5717184,"Clearwater, Minnesota",1171754615,C
Minnesota,West North Central,5717184,"Nisswa, Minnesota",1165895592,C
Minnesota,West North Central,5717184,"Cologne, Minnesota",1176978186,C
Minnesota,West North Central,5717184,"Tracy, Minnesota",1162259151,C
Minnesota,West North Central,5717184,"Eyota, Minnesota",1165651026,C
Minnesota,West North Central,5717184,"Ortonville, Minnesota",1165896790,GA
Minnesota,West North Central,5717184,"Springfield, Minnesota",1162741756,GA
Minnesota,West North Central,5717184,"Hoyt Lakes, Minnesota",1174709464,Start
Minnesota,West North Central,5717184,"Coleraine, Minnesota",1165644732,C
Minnesota,West North Central,5717184,"Slayton, Minnesota",1165901929,C
Minnesota,West North Central,5717184,"Mountain Lake, Minnesota",1177304009,C
Minnesota,West North Central,5717184,"Blooming Prairie, Minnesota",1165536407,C
Minnesota,West North Central,5717184,"Hinckley, Minnesota",1165750107,C
Minnesota,West North Central,5717184,"Lester Prairie, Minnesota",1165890030,GA
Minnesota,West North Central,5717184,"Kenyon, Minnesota",1165752063,C
Minnesota,West North Central,5717184,"Rushford, Minnesota",1165900453,C
Minnesota,West North Central,5717184,"Silver Bay, Minnesota",1165901793,C
Minnesota,West North Central,5717184,"Warroad, Minnesota",1178204845,C
Minnesota,West North Central,5717184,"Oronoco, Minnesota",1165896777,C
Minnesota,West North Central,5717184,"Braham, Minnesota",1178787704,C
Minnesota,West North Central,5717184,"Rock Creek, Minnesota",1165899945,C
Minnesota,West North Central,5717184,"Osakis, Minnesota",1165896803,C
Minnesota,West North Central,5717184,"Waterville, Minnesota",1178585272,C
Minnesota,West North Central,5717184,"Dundas, Minnesota",1165647327,GA
Minnesota,West North Central,5717184,"Ada, Minnesota",1171396492,C
Minnesota,West North Central,5717184,"Lakefield, Minnesota",1165752820,C
Minnesota,West North Central,5717184,"Stacy, Minnesota",1173705341,C
Minnesota,West North Central,5717184,"Canby, Minnesota",1165538153,C
Minnesota,West North Central,5717184,"Lakeland, Minnesota",1165752831,C
Minnesota,West North Central,5717184,"Mapleton, Minnesota",1165892094,C
Minnesota,West North Central,5717184,"Maple Plain, Minnesota",1177601750,GA
Minnesota,West North Central,5717184,"Gilbert, Minnesota",1165747950,C
Minnesota,West North Central,5717184,"Avon, Minnesota",1168262010,GA
Minnesota,West North Central,5717184,"Long Lake, Minnesota",1165891286,GA
Minnesota,West North Central,5717184,"Aurora, Minnesota",1165508078,C
Minnesota,West North Central,5717184,"Spring Park, Minnesota",1176045734,C
Minnesota,West North Central,5717184,"Tonka Bay, Minnesota",1168622762,C
Minnesota,West North Central,5717184,"Warren, Minnesota",1178454946,C
Minnesota,West North Central,5717184,"Lewiston, Minnesota",1165890076,C
Minnesota,West North Central,5717184,"Richmond, Minnesota",1165899659,GA
Minnesota,West North Central,5717184,"Madison, Minnesota",1173888291,GA
Minnesota,West North Central,5717184,"Dassel, Minnesota",1169157270,C
Minnesota,West North Central,5717184,"Pierz, Minnesota",1165897797,C
Minnesota,West North Central,5717184,"Dawson, Minnesota",1174197085,GA
Minnesota,West North Central,5717184,"Starbuck, Minnesota",1165903070,C
Minnesota,West North Central,5717184,"Wheaton, Minnesota",1165907423,GA
Minnesota,West North Central,5717184,"Fosston, Minnesota",1165747255,C
Minnesota,West North Central,5717184,"Winnebago, Minnesota",1165908047,C
Minnesota,West North Central,5717184,"Babbitt, Minnesota",1178509260,C
Minnesota,West North Central,5717184,"Appleton, Minnesota",1172231946,C
Minnesota,West North Central,5717184,"Clara City, Minnesota",1165539473,C
Minnesota,West North Central,5717184,"Hayfield, Minnesota",1165749492,C
Minnesota,West North Central,5717184,"Minneota, Minnesota",1165893690,C
Minnesota,West North Central,5717184,"Grand Marais, Minnesota",1167500370,GA
Minnesota,West North Central,5717184,"Medford, Minnesota",1165893002,C
Minnesota,West North Central,5717184,"Fulda, Minnesota",1165747507,C
Minnesota,West North Central,5717184,"Glyndon, Minnesota",1165748141,GA
Minnesota,West North Central,5717184,"Menahga, Minnesota",1165893142,C
Minnesota,West North Central,5717184,"Red Lake Falls, Minnesota",1177438116,GA
Minnesota,West North Central,5717184,"Winthrop, Minnesota",1162765735,C
Minnesota,West North Central,5717184,"Preston, Minnesota",1177702765,C
Minnesota,West North Central,5717184,"Frazee, Minnesota",1161928535,GA
Minnesota,West North Central,5717184,"Bagley, Minnesota",1165508232,C
Minnesota,West North Central,5717184,"New York Mills, Minnesota",1165895387,C
Minnesota,West North Central,5717184,"Elbow Lake, Grant County, Minnesota",1165647997,GA
Minnesota,West North Central,5717184,"New London, Minnesota",1165895281,C
Minnesota,West North Central,5717184,"Madison Lake, Minnesota",1165891764,C
Minnesota,West North Central,5717184,"Royalton, Minnesota",1175713566,C
Minnesota,West North Central,5717184,"Renville, Minnesota",1165899468,C
Minnesota,West North Central,5717184,"Edgerton, Minnesota",1165647807,C
Minnesota,West North Central,5717184,"Goodhue, Minnesota",1170717535,C
Minnesota,West North Central,5717184,"Spring Grove, Minnesota",1170282970,C
Minnesota,West North Central,5717184,"Fairfax, Minnesota",1165746577,C
Minnesota,West North Central,5717184,"Mahnomen, Minnesota",1165891848,C
Minnesota,West North Central,5717184,"New Richland, Minnesota",1165895334,C
Minnesota,West North Central,5717184,"Adrian, Minnesota",1165678135,C
Minnesota,West North Central,5717184,"Shafer, Minnesota",1165901359,C
Minnesota,West North Central,5717184,"Dellwood, Minnesota",1179537373,C
Minnesota,West North Central,5717184,"Elgin, Minnesota",1165648042,C
Minnesota,West North Central,5717184,"Cottonwood, Minnesota",1165645333,C
Minnesota,West North Central,5717184,"Nicollet, Minnesota",1165895556,C
Minnesota,West North Central,5717184,"Grand Meadow, Minnesota",1154662755,C
Minnesota,West North Central,5717184,"Harris, Minnesota",1174707072,GA
Minnesota,West North Central,5717184,"Tyler, Minnesota",1165905079,C
Minnesota,West North Central,5717184,"Mantorville, Minnesota",1165892055,C
Minnesota,West North Central,5717184,"Wanamingo, Minnesota",1133850898,C
Minnesota,West North Central,5717184,"Lake Shore, Minnesota",1165752767,C
Minnesota,West North Central,5717184,"Atwater, Minnesota",1165507880,GA
Minnesota,West North Central,5717184,"Spicer, Minnesota",1165902401,C
Minnesota,West North Central,5717184,"East Gull Lake, Minnesota",1165647640,C
Minnesota,West North Central,5717184,"Truman, Minnesota",1165904938,GA
Minnesota,West North Central,5717184,"Eden Valley, Minnesota",1165647769,C
Minnesota,West North Central,5717184,"Taylors Falls, Minnesota",1165903765,C
Minnesota,West North Central,5717184,"Sherburn, Minnesota",1165901570,C
Minnesota,West North Central,5717184,"Harmony, Minnesota",1165749240,C
Minnesota,West North Central,5717184,"Watkins, Minnesota",1165906794,C
Minnesota,West North Central,5717184,"Lake St. Croix Beach, Minnesota",1165752768,Start
Minnesota,West North Central,5717184,"Parkers Prairie, Minnesota",1165897252,C
Minnesota,West North Central,5717184,"Morristown, Minnesota",1165894373,C
Minnesota,West North Central,5717184,"Hector, Minnesota",1165749656,C
Minnesota,West North Central,5717184,"Scanlon, Minnesota",1165900964,C
Minnesota,West North Central,5717184,"Houston, Minnesota",1167728290,C
Minnesota,West North Central,5717184,"Bird Island, Minnesota",1165536177,C
Minnesota,West North Central,5717184,"Walker, Minnesota",1177318564,C
Minnesota,West North Central,5717184,"Keewatin, Minnesota",1168623243,C
Minnesota,West North Central,5717184,"Henderson, Minnesota",1179686308,C
Minnesota,West North Central,5717184,"Carlton, Minnesota",1165538373,C
Minnesota,West North Central,5717184,"Biwabik, Minnesota",1165536212,GA
Minnesota,West North Central,5717184,"Le Roy, Minnesota",1171058034,C
Minnesota,West North Central,5717184,"Nashwauk, Minnesota",1165894932,C
Minnesota,West North Central,5717184,"Baudette, Minnesota",1177933697,C
Minnesota,West North Central,5717184,"Hilltop, Minnesota",1177978401,GA
Minnesota,West North Central,5717184,"Buhl, Minnesota",1172915658,GA
Minnesota,West North Central,5717184,"Pine River, Minnesota",1165897871,C
Minnesota,West North Central,5717184,"Deer River, Minnesota",1165646481,C
Minnesota,West North Central,5717184,"Mazeppa, Minnesota",1177680081,C
Minnesota,West North Central,5717184,"Morgan, Minnesota",1165894267,GA
Minnesota,West North Central,5717184,"Hallock, Minnesota",1175372227,C
Minnesota,West North Central,5717184,"Battle Lake, Minnesota",1177639197,C
Minnesota,West North Central,5717184,"Silver Lake, Minnesota",1165901815,GA
Minnesota,West North Central,5717184,"Emily, Minnesota",1165650667,C
Minnesota,West North Central,5717184,"Henning, Minnesota",1165749750,C
Minnesota,West North Central,5717184,"Hancock, Minnesota",1165749144,C
Minnesota,West North Central,5717184,"West Concord, Minnesota",1165907130,C
Minnesota,West North Central,5717184,"Birchwood Village, Minnesota",1165536166,C
Minnesota,West North Central,5717184,"Landfall, Minnesota",1165752950,C
Minnesota,West North Central,5717184,"Clarkfield, Minnesota",1165539547,C
Minnesota,West North Central,5717184,"Browerville, Minnesota",1173668805,C
Minnesota,West North Central,5717184,"Kimball, Minnesota",1165752182,C
Minnesota,West North Central,5717184,"Blackduck, Minnesota",1165536241,C
Minnesota,West North Central,5717184,"Isle, Minnesota",1165750955,C
Minnesota,West North Central,5717184,"Stockton, Minnesota",1165903218,C
Minnesota,West North Central,5717184,"Bovey, Minnesota",1167308822,C
Minnesota,West North Central,5717184,"St. Stephen, Minnesota",1165902984,C
Minnesota,West North Central,5717184,"Rushford Village, Minnesota",1165900447,C
Minnesota,West North Central,5717184,"Kerkhoven, Minnesota",1165752081,GA
Minnesota,West North Central,5717184,"Fertile, Minnesota",1165746885,C
Minnesota,West North Central,5717184,"Raymond, Minnesota",1165899251,C
Minnesota,West North Central,5717184,"Lamberton, Minnesota",1165752888,C
Minnesota,West North Central,5717184,"Dover, Minnesota",1165647108,C
Minnesota,West North Central,5717184,"Gibbon, Minnesota",1165747916,C
Minnesota,West North Central,5717184,"Lilydale, Minnesota",1165890304,Start
Minnesota,West North Central,5717184,"Onamia, Minnesota",1173204771,C
Minnesota,West North Central,5717184,"Cleveland, Minnesota",1177354243,GA
Minnesota,West North Central,5717184,"Sebeka, Minnesota",1160524840,GA
Minnesota,West North Central,5717184,"Westbrook, Minnesota",1165907265,C
Minnesota,West North Central,5717184,"Elysian, Minnesota",1177411401,C
Minnesota,West North Central,5717184,"St. Clair, Minnesota",1165902830,C
Minnesota,West North Central,5717184,"Walnut Grove, Minnesota",1162227093,C
Minnesota,West North Central,5717184,"Holdingford, Minnesota",1178791249,GA
Minnesota,West North Central,5717184,"Belgrade, Minnesota",1165509023,GA
Minnesota,West North Central,5717184,"Courtland, Minnesota",1165645390,GA
Minnesota,West North Central,5717184,"Wabasso, Minnesota",1176952307,GA
Minnesota,West North Central,5717184,"Lake Park, Minnesota",1165752755,C
Minnesota,West North Central,5717184,"Hampton, Minnesota",1165749132,C
Minnesota,West North Central,5717184,"Brownton, Minnesota",1165537443,C
Minnesota,West North Central,5717184,"Lanesboro, Minnesota",1179587633,GA
Minnesota,West North Central,5717184,"Kasota, Minnesota",1165751882,C
Minnesota,West North Central,5717184,"Greenwood, Minnesota",1165748775,C
Minnesota,West North Central,5717184,"Mabel, Minnesota",1165891716,C
Minnesota,West North Central,5717184,"Hoffman, Minnesota",1165750155,C
Minnesota,West North Central,5717184,"Twin Valley, Minnesota",1165905044,C
Minnesota,West North Central,5717184,"Welcome, Minnesota",1165907010,C
Minnesota,West North Central,5717184,"Trimont, Minnesota",1165904853,C
Minnesota,West North Central,5717184,"Clarks Grove, Minnesota",1165539551,C
Minnesota,West North Central,5717184,"Ottertail, Minnesota",1175157388,GA
Minnesota,West North Central,5717184,"Greenbush, Minnesota",1165748676,C
Minnesota,West North Central,5717184,"Cass Lake, Minnesota",1173083659,C
Minnesota,West North Central,5717184,"Motley, Minnesota",1165894448,C
Minnesota,West North Central,5717184,"Adams, Minnesota",1169406564,C
Minnesota,West North Central,5717184,"Karlstad, Minnesota",1165751868,C
Minnesota,West North Central,5717184,"Freeport, Minnesota",1165747411,C
Minnesota,West North Central,5717184,"Lake Benton, Minnesota",1165752663,GA
Minnesota,West North Central,5717184,"Hills, Minnesota",1165750047,C
Minnesota,West North Central,5717184,"Rollingstone, Minnesota",1178681780,C
Minnesota,West North Central,5717184,"Ellendale, Minnesota",1165650498,C
Minnesota,West North Central,5717184,"La Prairie, Minnesota",1165752543,C
Minnesota,West North Central,5717184,"Clear Lake, Minnesota",1177702347,C
Minnesota,West North Central,5717184,"Minnesota Lake, Minnesota",1165893699,C
Minnesota,West North Central,5717184,"Green Isle, Minnesota",1166742992,C
Minnesota,West North Central,5717184,"Clarissa, Minnesota",1171353085,C
Minnesota,West North Central,5717184,"Marine on St. Croix, Minnesota",1165892204,GA
Minnesota,West North Central,5717184,"Buffalo Lake, Minnesota",1165537580,C
Minnesota,West North Central,5717184,"Taconite, Minnesota",1167306549,C
Minnesota,West North Central,5717184,"Brooten, Minnesota",1165537374,C
Minnesota,West North Central,5717184,"Brownsdale, Minnesota",1165942179,C
Minnesota,West North Central,5717184,"Center City, Minnesota",1165538789,C
Minnesota,West North Central,5717184,"Grove City, Minnesota",1165748851,GA
Minnesota,West North Central,5717184,"Loretto, Minnesota",1165891361,C
Minnesota,West North Central,5717184,"Hill City, Minnesota",1165750026,C
Minnesota,West North Central,5717184,"Barnum, Minnesota",1165508443,C
Minnesota,West North Central,5717184,"Marble, Minnesota",1165892142,C
Minnesota,West North Central,5717184,"Randall, Minnesota",1165899156,C
Minnesota,West North Central,5717184,"Sabin, Minnesota",1165900562,GA
Minnesota,West North Central,5717184,"Jasper, Minnesota",1165751086,C
Minnesota,West North Central,5717184,"Hendricks, Minnesota",1175271255,GA
Minnesota,West North Central,5717184,"Heron Lake, Minnesota",1171114961,C
Minnesota,West North Central,5717184,"Butterfield, Minnesota",1165537836,C
Minnesota,West North Central,5717184,"Evansville, Minnesota",1160351392,C
Minnesota,West North Central,5717184,"McIntosh, Minnesota",1165892834,C
Minnesota,West North Central,5717184,"Balaton, Minnesota",1165508259,C
Minnesota,West North Central,5717184,"Deerwood, Minnesota",1172585755,C
Minnesota,West North Central,5717184,"Stephen, Minnesota",1165903126,C
Minnesota,West North Central,5717184,"Alden, Minnesota",1165506379,C
Minnesota,West North Central,5717184,"Ironton, Minnesota",1165750912,C
Minnesota,West North Central,5717184,"Foreston, Minnesota",1165747145,C
Minnesota,West North Central,5717184,"Glenville, Minnesota",1165748113,C
Minnesota,West North Central,5717184,"Kandiyohi, Minnesota",1165751855,GA
Minnesota,West North Central,5717184,"Halstad, Minnesota",1175230819,C
Minnesota,West North Central,5717184,"Brownsville, Minnesota",1165537430,C
Minnesota,West North Central,5717184,"Hamburg, Minnesota",1165749065,C
Minnesota,West North Central,5717184,"Audubon, Minnesota",1167310759,C
